"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,2.75418,2754.18
0.12397,2.88127,2881.27
0.154946,2.90312,2903.12
0.185922,2.9178,2917.8
0.216899,2.92812,2928.12
0.247875,2.9369400000000003,2936.94
0.278804,2.94439,2944.39
0.309729,2.95099,2950.99
0.340654,2.95706,2957.06
0.371579,2.9625,2962.5
0.402504,2.9674899999999997,2967.49
0.433429,2.97206,2972.06
0.464349,2.97636,2976.36
0.495274,2.98028,2980.28
0.526199,2.98383,2983.83
0.557124,2.98719,2987.19
0.588049,2.99017,2990.17
0.619091,2.99285,2992.85
0.650269,2.99537,2995.37
0.681441,2.99768,2997.68
0.712614,2.99975,2999.75
0.743791,3.0016100000000003,3001.61
0.774963,3.00325,3003.25
0.806136,3.00469,3004.69
0.837313,3.0059400000000003,3005.94
0.868485,3.00701,3007.01
0.899658,3.0079000000000002,3007.9
0.930835,3.0086,3008.6
0.962007,3.00914,3009.14
0.993185,3.0095,3009.5
1.02448,3.00969,3009.69
1.05586,3.0097199999999997,3009.72
1.08724,3.00959,3009.59
1.11862,3.00927,3009.27
1.15,3.00876,3008.76
1.18138,3.00808,3008.08
1.21276,3.00722,3007.22
1.24414,3.00618,3006.18
1.27552,3.0049699999999997,3004.97
1.3069,3.0035900000000004,3003.59
1.33828,3.00204,3002.04
1.36966,3.00033,3000.33
1.40076,2.99843,2998.43
1.43173,2.99636,2996.36
1.4627,2.99414,2994.14
1.49367,2.99172,2991.72
1.52464,2.98916,2989.16
1.5556,2.98639,2986.39
1.58657,2.98343,2983.43
1.61747,2.9803200000000003,2980.32
1.64802,2.97703,2977.03
1.67858,2.9735,2973.5
1.70913,2.96979,2969.79
1.73968,2.96585,2965.85
1.77029,2.96163,2961.63
1.80186,2.9568600000000003,2956.86
1.83343,2.9518000000000004,2951.8
1.86496,2.9464699999999997,2946.47
1.89611,2.94092,2940.92
1.92725,2.93515,2935.15
1.9584,2.9290700000000003,2929.07
1.98954,2.9226900000000002,2922.69
2.02081,2.916,2916.0
2.05176,2.9090000000000003,2909.0
2.08247,2.90165,2901.65
2.11319,2.8938800000000002,2893.88
2.14392,2.88566,2885.66
2.17464,2.87696,2876.96
2.20535,2.86781,2867.81
2.23608,2.85819,2858.19
2.2668,2.84809,2848.09
2.29805,2.83732,2837.32
2.32895,2.82592,2825.92
2.35985,2.8141,2814.1
2.39096,2.8014099999999997,2801.41
2.42204,2.78825,2788.25
2.45221,2.77463,2774.63
2.48334,2.76004,2760.04
2.51484,2.74431,2744.31
2.54594,2.72807,2728.07
2.57646,2.7112,2711.2
2.60701,2.6934400000000003,2693.44
2.63894,2.67408,2674.08
2.66987,2.65427,2654.27
2.70027,2.6339699999999997,2633.97
2.7313,2.6123800000000004,2612.38
2.76289,2.5892199999999996,2589.22
2.79411,2.56568,2565.68
2.82437,2.5418200000000004,2541.82
2.85489,2.5170500000000002,2517.05
2.88689,2.49029,2490.29
2.9181,2.46343,2463.43
2.94882,2.4366100000000004,2436.61
2.97859,2.40986,2409.86
3.01051,2.38081,2380.81
3.04208,2.35129,2351.29
3.07321,2.3220500000000004,2322.05
3.10307,2.29327,2293.27
