"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.67307,7673.07
0.247954,8.09996,8099.96
0.278879,8.53251,8532.51
0.309804,8.80846,8808.46
0.340729,9.07874,9078.74
0.371655,9.30469,9304.69
0.40258,9.526860000000001,9526.86
0.433505,9.70966,9709.66
0.46443,9.89441,9894.41
0.495355,10.0619,10061.9
0.52628,10.212100000000001,10212.1
0.557205,10.3476,10347.6
0.58813,10.4686,10468.6
0.619172,10.5968,10596.8
0.650344,10.6923,10692.3
0.681517,10.7884,10788.4
0.712694,10.8687,10868.7
0.743866,10.9444,10944.4
0.775043,11.0054,11005.4
0.806216,11.059600000000001,11059.6
0.837389,11.1074,11107.4
0.868566,11.144,11144.0
0.899738,11.170399999999999,11170.4
0.930911,11.188,11188.0
0.962088,11.1959,11195.9
0.99326,11.1945,11194.5
1.02429,11.186,11186.0
1.05526,11.1694,11169.4
1.08622,11.147200000000002,11147.2
1.11719,11.1198,11119.8
1.14816,11.0883,11088.3
1.17913,11.0539,11053.9
1.2101,11.0168,11016.8
1.24106,10.9773,10977.3
1.27203,10.9354,10935.4
1.303,10.8915,10891.5
1.33397,10.8459,10845.9
1.36493,10.7983,10798.3
1.3959,10.748299999999999,10748.3
1.42687,10.6957,10695.7
1.45784,10.6415,10641.5
1.4888,10.584299999999999,10584.3
1.51977,10.523700000000002,10523.7
1.55074,10.459700000000002,10459.7
1.58171,10.3913,10391.3
1.61267,10.3193,10319.3
1.64364,10.242799999999999,10242.8
1.67461,10.162600000000001,10162.6
1.70548,10.077200000000001,10077.2
1.73662,9.98619,9986.19
1.76749,9.890799999999999,9890.8
1.79859,9.78966,9789.66
1.82958,9.683620000000001,9683.62
1.86056,9.57224,9572.24
1.89158,9.4554,9455.4
1.92253,9.33372,9333.72
1.95362,9.20651,9206.51
1.98443,9.075790000000001,9075.79
2.01562,8.938889999999999,8938.89
2.04633,8.799850000000001,8799.85
2.07754,8.65492,8654.92
2.10841,8.509440000000001,8509.44
2.13957,8.359,8359.0
2.17026,8.20932,8209.32
2.20168,8.05471,8054.71
2.23225,7.9023,7902.3
2.26377,7.74707,7747.07
2.29435,7.5957,7595.7
2.32577,7.445060000000001,7445.06
2.35649,7.2971,7297.1
2.38753,7.15362,7153.62
2.41856,7.01062,7010.62
2.45106,6.86738,6867.38
2.48249,6.73058,6730.58
2.51378,6.60055,6600.55
2.54416,6.47748,6477.48
2.57402,6.36066,6360.66
2.60498,6.2458100000000005,6245.81
2.63697,6.129600000000001,6129.6
2.66897,6.020020000000001,6020.02
2.69996,5.91711,5917.11
2.73036,5.82144,5821.44
2.75964,5.73534,5735.34
2.78844,5.65421,5654.21
2.82026,5.56838,5568.38
2.85318,5.48525,5485.25
2.88473,5.40692,5406.92
2.91582,5.33374,5333.74
2.9469,5.26506,5265.06
2.9777,5.20251,5202.51
3.00931,5.14898,5148.98
3.03917,5.09462,5094.62
3.06904,5.0403199999999995,5040.32
3.0989,4.9866,4986.6
