"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.8626700000000005,7862.67
0.247923,8.91261,8912.61
0.278848,9.55192,9551.92
0.309773,10.1172,10117.2
0.340699,10.4835,10483.5
0.371624,10.527700000000001,10527.7
0.402549,10.5451,10545.1
0.433474,10.5543,10554.3
0.464399,10.5586,10558.6
0.495324,10.559000000000001,10559.0
0.526249,10.5584,10558.4
0.557174,10.556000000000001,10556.0
0.588099,10.552200000000001,10552.2
0.619141,10.5462,10546.2
0.650313,10.539200000000001,10539.2
0.681486,10.530700000000001,10530.7
0.712663,10.5208,10520.8
0.743836,10.5098,10509.8
0.775013,10.4979,10497.9
0.806185,10.4849,10484.9
0.837358,10.471,10471.0
0.868535,10.456100000000001,10456.1
0.899707,10.4402,10440.2
0.93088,10.423399999999999,10423.4
0.962057,10.4056,10405.6
0.993229,10.3868,10386.8
1.02454,10.367,10367.0
1.05592,10.346200000000001,10346.2
1.0873,10.324,10324.0
1.11869,10.3004,10300.4
1.15006,10.2758,10275.8
1.18144,10.2491,10249.1
1.21283,10.2216,10221.6
1.24421,10.193,10193.0
1.27559,10.1634,10163.4
1.30697,10.1326,10132.6
1.33835,10.100299999999999,10100.3
1.36973,10.0669,10066.9
1.40111,10.0317,10031.7
1.43249,9.99457,9994.57
1.46387,9.95587,9955.87
1.4951,9.91573,9915.73
1.52596,9.87413,9874.13
1.55715,9.83043,9830.43
1.58789,9.78557,9785.57
1.61911,9.738,9738.0
1.64987,9.689290000000002,9689.29
1.68112,9.6374,9637.4
1.71195,9.58381,9583.81
1.74309,9.52687,9526.87
1.77401,9.467600000000001,9467.6
1.80507,9.404950000000001,9404.95
1.83607,9.339260000000001,9339.26
1.86698,9.270809999999999,9270.81
1.89812,9.19841,9198.41
1.92893,9.124049999999999,9124.05
1.96015,9.04574,9045.74
1.99101,8.965629999999999,8965.63
2.02215,8.88247,8882.47
2.05305,8.797030000000001,8797.03
2.08399,8.70891,8708.91
2.11526,8.618020000000001,8618.02
2.14598,8.524690000000001,8524.69
2.17705,8.42855,8428.55
2.20804,8.330860000000001,8330.86
2.239,8.23032,8230.32
2.2699,8.12962,8129.62
2.30108,8.02582,8025.82
2.33203,7.92203,7922.03
2.36287,7.81729,7817.29
2.39425,7.710710000000001,7710.71
2.42466,7.606140000000001,7606.14
2.45489,7.5039,7503.9
2.48479,7.40035,7400.35
2.5177,7.289000000000001,7289.0
2.5493,7.18054,7180.54
2.58039,7.07465,7074.65
2.61129,6.97118,6971.18
2.64055,6.870229999999999,6870.23
2.66981,6.770930000000001,6770.93
2.7028,6.660850000000001,6660.85
2.7348,6.551340000000001,6551.34
2.76595,6.44574,6445.74
2.79582,6.3422,6342.2
2.82568,6.23999,6239.99
2.85555,6.1401,6140.1
2.88542,6.04298,6042.98
2.91443,5.94724,5947.24
2.94589,5.84212,5842.12
2.97917,5.73525,5735.25
3.01245,5.630800000000001,5630.8
3.04419,5.52966,5529.66
3.07491,5.4319,5431.9
3.10563,5.33689,5336.89
