"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.66758,6667.58
0.216989,7.60803,7608.03
0.247945,8.28073,8280.73
0.27887,9.05955,9059.55
0.309795,9.58201,9582.01
0.34072,10.0023,10002.3
0.371645,10.119100000000001,10119.1
0.40257,10.134200000000002,10134.2
0.433495,10.1379,10137.9
0.46442,10.136700000000001,10136.7
0.495345,10.1331,10133.1
0.52627,10.1268,10126.8
0.557195,10.119200000000001,10119.2
0.58812,10.1095,10109.5
0.619162,10.0984,10098.4
0.650335,10.085799999999999,10085.8
0.681507,10.0719,10071.9
0.712684,10.056600000000001,10056.6
0.743857,10.0399,10039.9
0.775034,10.022,10022.0
0.806207,10.0029,10002.9
0.837379,9.98224,9982.24
0.868556,9.95987,9959.87
0.899729,9.93623,9936.23
0.930901,9.910620000000002,9910.62
0.962078,9.88374,9883.74
0.993251,9.85558,9855.58
1.02456,9.82602,9826.02
1.05594,9.79527,9795.27
1.08732,9.763040000000002,9763.04
1.11871,9.72859,9728.59
1.15009,9.69224,9692.24
1.18147,9.65466,9654.66
1.21285,9.6154,9615.4
1.24423,9.57413,9574.13
1.27561,9.53069,9530.69
1.30699,9.485100000000001,9485.1
1.33837,9.43756,9437.56
1.3693,9.388549999999999,9388.55
1.40046,9.33671,9336.71
1.43129,9.28278,9282.78
1.46246,9.22536,9225.36
1.49329,9.166170000000001,9166.17
1.52446,9.10351,9103.51
1.55539,9.03858,9038.58
1.58638,8.9704,8970.4
1.61746,8.8988,8898.8
1.64825,8.824629999999999,8824.63
1.67947,8.745420000000001,8745.42
1.71038,8.66342,8663.42
1.74143,8.577620000000001,8577.62
1.77245,8.488430000000001,8488.43
1.80331,8.396370000000001,8396.37
1.83453,8.29989,8299.89
1.86522,8.20126,8201.26
1.8965,8.0975,8097.5
1.9272,7.992770000000001,7992.77
1.95857,7.8828700000000005,7882.87
1.98922,7.77271,7772.71
2.02043,7.65783,7657.83
2.05142,7.54302,7543.02
2.08235,7.42476,7424.76
2.11364,7.30522,7305.22
2.14408,7.18526,7185.26
2.17571,7.061920000000001,7061.92
2.20614,6.940720000000001,6940.72
2.23739,6.81737,6817.37
2.26855,6.69376,6693.76
2.29895,6.57325,6573.25
2.33073,6.45015,6450.15
2.36145,6.32801,6328.01
2.39217,6.20948,6209.48
2.42338,6.09083,6090.83
2.45447,5.97337,5973.37
2.48556,5.86059,5860.59
2.51575,5.75297,5752.97
2.54511,5.65068,5650.68
2.57498,5.55154,5551.54
2.60484,5.45828,5458.28
2.63471,5.36686,5366.86
2.66458,5.278060000000001,5278.06
2.69444,5.19151,5191.51
2.72431,5.10747,5107.47
2.75418,5.0265699999999995,5026.57
2.78736,4.940180000000001,4940.18
2.81833,4.870979999999999,4870.98
2.84649,4.82154,4821.54
2.87673,4.77289,4772.89
2.91193,4.73402,4734.02
2.946,4.70938,4709.38
2.978,4.68799,4687.99
3.01,4.65542,4655.42
3.042,4.635479999999999,4635.48
3.074,4.60178,4601.78
3.106,4.57331,4573.31
