"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667590000000001,6667.59
0.216989,7.86023,7860.23
0.247924,8.74743,8747.43
0.278849,9.401280000000002,9401.28
0.309774,10.0543,10054.3
0.340699,10.5206,10520.6
0.371624,10.832799999999999,10832.8
0.402549,10.9278,10927.8
0.433474,10.9487,10948.7
0.464399,10.9503,10950.3
0.495324,10.9453,10945.3
0.526249,10.9368,10936.8
0.557174,10.925600000000001,10925.6
0.588099,10.9124,10912.4
0.619141,10.8974,10897.4
0.650314,10.8805,10880.5
0.681486,10.8613,10861.3
0.712663,10.8404,10840.4
0.743836,10.8176,10817.6
0.775013,10.7925,10792.5
0.806185,10.7655,10765.5
0.837358,10.736799999999999,10736.8
0.868535,10.7066,10706.6
0.899707,10.6746,10674.6
0.93088,10.6409,10640.9
0.962057,10.6054,10605.4
0.99323,10.5675,10567.5
1.02454,10.5274,10527.4
1.05593,10.4856,10485.6
1.0873,10.4412,10441.2
1.11869,10.3944,10394.4
1.15007,10.3461,10346.1
1.18145,10.2953,10295.3
1.21283,10.2415,10241.5
1.24421,10.1855,10185.5
1.27559,10.1272,10127.2
1.30667,10.0665,10066.5
1.33774,10.003,10003.0
1.36859,9.93724,9937.24
1.39975,9.86801,9868.01
1.43067,9.795879999999999,9795.88
1.46168,9.72033,9720.33
1.49276,9.641129999999999,9641.13
1.52354,9.55838,9558.38
1.55476,9.470600000000001,9470.6
1.58571,9.37892,9378.92
1.61666,9.282969999999999,9282.97
1.64779,9.182080000000001,9182.08
1.67849,9.077549999999999,9077.55
1.70982,8.96651,8966.51
1.74059,8.85273,8852.73
1.77175,8.733,8733.0
1.80264,8.60994,8609.94
1.83379,8.48179,8481.79
1.86462,8.35074,8350.74
1.89576,8.21514,8215.14
1.9265,8.07813,8078.13
1.9578,7.93592,7935.92
1.98838,7.79557,7795.57
2.01985,7.65014,7650.14
2.05093,7.5061800000000005,7506.18
2.08164,7.360399999999999,7360.4
2.11326,7.21356,7213.56
2.14338,7.07041,7070.41
2.17504,6.9246099999999995,6924.61
2.20589,6.78254,6782.54
2.23629,6.645720000000001,6645.72
2.26814,6.506390000000001,6506.39
2.29886,6.37169,6371.69
2.32958,6.2431,6243.1
2.3608,6.11561,6115.61
2.39188,5.99026,5990.26
2.42315,5.86879,5868.79
2.45269,5.7572,5757.2
2.48234,5.64967,5649.67
2.51221,5.54793,5547.93
2.54207,5.45051,5450.51
2.57194,5.357550000000001,5357.55
2.60181,5.26812,5268.12
2.63167,5.18375,5183.75
2.66154,5.10529,5105.29
2.69141,5.029710000000001,5029.71
2.72127,4.9584,4958.4
2.75114,4.88955,4889.55
2.78013,4.82432,4824.32
2.81229,4.7563,4756.3
2.84434,4.694310000000001,4694.31
2.87848,4.66186,4661.86
2.91048,4.64665,4646.65
2.94248,4.633520000000001,4633.52
2.97448,4.61934,4619.34
3.00647,4.59905,4599.05
3.03848,4.58125,4581.25
3.07048,4.5508500000000005,4550.85
3.10194,4.52864,4528.64
