"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.14648,3146.48
0.12397,3.4757700000000002,3475.77
0.154969,3.72846,3728.46
0.185945,3.96877,3968.77
0.216921,4.178640000000001,4178.64
0.247858,4.31505,4315.05
0.278783,4.41664,4416.64
0.309708,4.524520000000001,4524.52
0.340633,4.58403,4584.03
0.371558,4.63234,4632.34
0.402483,4.66945,4669.45
0.433408,4.70019,4700.19
0.464333,4.72681,4726.81
0.495258,4.74973,4749.73
0.526183,4.76729,4767.29
0.557108,4.7866800000000005,4786.68
0.588033,4.80391,4803.91
0.619071,4.82,4820.0
0.650248,4.83556,4835.56
0.68142,4.8506800000000005,4850.68
0.712597,4.86436,4864.36
0.74377,4.87845,4878.45
0.774943,4.891430000000001,4891.43
0.80612,4.90387,4903.87
0.837292,4.91624,4916.24
0.868465,4.928100000000001,4928.1
0.899642,4.939430000000001,4939.43
0.930814,4.95042,4950.42
0.961987,4.96116,4961.16
0.993164,4.97161,4971.61
1.02447,4.98176,4981.76
1.05585,4.9916,4991.6
1.08723,5.001180000000001,5001.18
1.11861,5.0105,5010.5
1.15,5.01961,5019.61
1.18111,5.02848,5028.48
1.21208,5.03711,5037.11
1.24305,5.045520000000001,5045.52
1.27401,5.05373,5053.73
1.30498,5.06172,5061.72
1.33595,5.06951,5069.51
1.36692,5.07713,5077.13
1.39789,5.08455,5084.55
1.42885,5.09178,5091.78
1.45956,5.0988500000000005,5098.85
1.49012,5.10574,5105.74
1.52067,5.11251,5112.51
1.55122,5.11912,5119.12
1.58178,5.12559,5125.59
1.61233,5.1319,5131.9
1.64301,5.13812,5138.12
1.67458,5.14435,5144.35
1.70616,5.15047,5150.47
1.73773,5.15643,5156.43
1.76913,5.1623,5162.3
1.80027,5.16802,5168.02
1.83142,5.17363,5173.63
1.86257,5.17912,5179.12
1.89371,5.18448,5184.48
1.92486,5.18971,5189.71
1.956,5.19482,5194.82
1.98715,5.19983,5199.83
2.01816,5.20472,5204.72
2.04888,5.209510000000001,5209.51
2.07961,5.2142100000000005,5214.21
2.11032,5.21879,5218.79
2.14104,5.22327,5223.27
2.17176,5.22767,5227.67
2.20249,5.2319700000000005,5231.97
2.2332,5.23616,5236.16
2.26392,5.240270000000001,5240.27
2.29465,5.24427,5244.27
2.32537,5.2481800000000005,5248.18
2.35608,5.252020000000001,5252.02
2.3868,5.25575,5255.75
2.41805,5.25946,5259.46
2.44891,5.26306,5263.06
2.47962,5.2665299999999995,5266.53
2.51035,5.2699300000000004,5269.93
2.54105,5.2732600000000005,5273.26
2.57092,5.27651,5276.51
2.60078,5.27967,5279.67
2.63065,5.282760000000001,5282.76
2.66052,5.28577,5285.77
2.69038,5.28871,5288.71
2.72025,5.29159,5291.59
2.75012,5.294390000000001,5294.39
2.78081,5.29717,5297.17
2.81281,5.3,5300.0
2.84481,5.30276,5302.76
2.87681,5.30543,5305.43
2.90881,5.30803,5308.03
2.94081,5.3105400000000005,5310.54
2.97281,5.31298,5312.98
3.00481,5.31532,5315.32
3.03681,5.31758,5317.58
3.06881,5.3197600000000005,5319.76
3.10081,5.32184,5321.84
