"displacement,mm","force,kN","force,N"
0.0,0.00322984,3.22984
0.0310005,1.1136400000000002,1113.64
0.0620038,2.24424,2244.24
0.0929936,3.4293400000000003,3429.34
0.124006,4.399850000000001,4399.85
0.155041,5.63424,5634.24
0.186012,6.667520000000001,6667.52
0.216989,7.05657,7056.57
0.247965,7.12518,7125.18
0.278892,7.1464300000000005,7146.43
0.309817,7.159140000000001,7159.14
0.340742,7.1609799999999995,7160.98
0.371667,7.16547,7165.47
0.402592,7.16141,7161.41
0.433517,7.153020000000001,7153.02
0.464442,7.14341,7143.41
0.495367,7.12491,7124.91
0.526292,7.109649999999999,7109.65
0.557217,7.08582,7085.82
0.588142,7.06301,7063.01
0.619184,7.03772,7037.72
0.650357,7.00983,7009.83
0.681529,6.97978,6979.78
0.712706,6.94796,6947.96
0.743879,6.914140000000001,6914.14
0.775056,6.87836,6878.36
0.806228,6.840770000000001,6840.77
0.837401,6.80141,6801.41
0.868578,6.75921,6759.21
0.89975,6.71403,6714.03
0.930923,6.66573,6665.73
0.9621,6.6139399999999995,6613.94
0.993273,6.559550000000001,6559.55
1.02457,6.50147,6501.47
1.05596,6.44016,6440.16
1.08727,6.37548,6375.48
1.11829,6.30775,6307.75
1.1493,6.23693,6236.93
1.18027,6.16281,6162.81
1.21125,6.08579,6085.79
1.24222,6.00575,6005.75
1.27324,5.92264,5922.64
1.30422,5.83696,5836.96
1.33521,5.74892,5748.92
1.36628,5.65817,5658.17
1.39714,5.56628,5566.28
1.42827,5.471979999999999,5471.98
1.45914,5.37754,5377.54
1.49031,5.2812,5281.2
1.52112,5.185390000000001,5185.39
1.55226,5.08825,5088.25
1.58316,4.99206,4992.06
1.61422,4.896770000000001,4896.77
1.64526,4.80259,4802.59
1.67608,4.71071,4710.71
1.70734,4.619260000000001,4619.26
1.73799,4.53146,4531.46
1.7693,4.44382,4443.82
1.80024,4.359430000000001,4359.43
1.831,4.27816,4278.16
1.86236,4.19773,4197.73
1.89315,4.12144,4121.44
1.92416,4.04779,4047.79
1.95545,3.97627,3976.27
1.98612,3.9089400000000003,3908.94
2.01703,3.8442399999999997,3844.24
2.04865,3.78143,3781.43
2.07939,3.72229,3722.29
2.11074,3.6655900000000003,3665.59
2.14316,3.60981,3609.81
2.17559,3.5562600000000004,3556.26
2.20802,3.5044899999999997,3504.49
2.24044,3.45448,3454.48
2.27207,3.41969,3419.69
2.30282,3.38607,3386.07
2.33322,3.35312,3353.12
2.36374,3.33766,3337.66
2.3936,3.33117,3331.17
2.42411,3.31745,3317.45
2.45432,3.30977,3309.77
2.48419,3.2973600000000003,3297.36
2.51268,3.2883400000000003,3288.34
2.54107,3.2721500000000003,3272.15
2.57435,3.25583,3255.83
2.60763,3.23845,3238.45
2.64091,3.2225,3222.5
2.67419,3.20531,3205.31
2.70639,3.18811,3188.11
2.73711,3.17409,3174.09
2.76783,3.15304,3153.04
2.79855,3.1396900000000003,3139.69
2.82927,3.11752,3117.52
2.85999,3.0986700000000003,3098.67
2.89071,3.08606,3086.06
2.92141,3.06729,3067.29
2.94957,3.0565700000000002,3056.57
2.97773,3.0324400000000002,3032.44
3.00589,3.0241,3024.1
3.03405,3.00295,3002.95
3.06221,2.99308,2993.08
3.09324,2.97671,2976.71
